%
Copyright (C) 1991-2013 Altera Corporation
Your use of Altera Corporation's design tools, logic functions 
and other software and tools, and its AMPP partner logic 
functions, and any output files from any of the foregoing 
(including device programming or simulation files), and any 
associated documentation or information are expressly subject 
to the terms and conditions of the Altera Program License 
Subscription Agreement, Altera MegaCore Function License 
Agreement, or other applicable license agreement, including, 
without limitation, that your use is for the sole purpose of 
programming logic devices manufactured by Altera and sold by 
Altera or its authorized distributors.  Please refer to the 
applicable agreement for further details.
%

GROUP CREATE uart:u_uart0|i_wb_dat[7..0] = uart:u_uart0|i_wb_dat[7] uart:u_uart0|i_wb_dat[6] uart:u_uart0|i_wb_dat[5] uart:u_uart0|i_wb_dat[4] uart:u_uart0|i_wb_dat[3] uart:u_uart0|i_wb_dat[2] uart:u_uart0|i_wb_dat[1] uart:u_uart0|i_wb_dat[0] ;
INPUTS brd_clk_p;
OUTPUTS i_uart0_tx o_uart0_rx uart:u_uart0|tx_bit_pulse uart:u_uart0|i_wb_dat[7..0];
UNIT ns;
RADIX HEX;
PATTERN
             0.0> 0 = X X X XX 
11653500000000.0> 1 = 1 0 0 6F 
11654000000000.0> 0 = 1 0 0 6F 
11654500000000.0> 1 = 1 0 0 6F 
11655000000000.0> 0 = 1 0 0 6F 
11655500000000.0> 1 = 1 0 0 6F 
11656000000000.0> 0 = 1 0 0 6F 
11656500000000.0> 1 = 1 0 0 6F 
11657000000000.0> 0 = 1 0 0 6F 
11657500000000.0> 1 = 1 0 0 6F 
11658000000000.0> 0 = 1 0 0 6F 
11658500000000.0> 1 = 1 0 0 6F 
11659000000000.0> 0 = 1 0 0 6F 
11659500000000.0> 1 = 1 0 0 6F 
11660000000000.0> 0 = 1 0 0 6F 
11660500000000.0> 1 = 1 0 0 6F 
11661000000000.0> 0 = 1 0 0 6F 
11661500000000.0> 1 = 1 0 0 6F 
11662000000000.0> 0 = 1 0 0 6F 
11662500000000.0> 1 = 1 0 0 6F 
11663000000000.0> 0 = 1 0 0 6F 
11663500000000.0> 1 = 1 0 0 6F 
11664000000000.0> 0 = 1 0 0 6F 
11664500000000.0> 1 = 1 0 0 6F 
11665000000000.0> 0 = 1 0 0 6F 
11665500000000.0> 1 = 1 0 0 6F 
11666000000000.0> 0 = 1 0 0 6F 
11666500000000.0> 1 = 1 0 0 6F 
11667000000000.0> 0 = 1 0 0 6F 
11667500000000.0> 1 = 1 0 0 6F 
11668000000000.0> 0 = 1 0 0 6F 
11668500000000.0> 1 = 1 0 0 6F 
11669000000000.0> 0 = 1 0 0 6F 
11669500000000.0> 1 = 1 0 0 6F 
11670000000000.0> 0 = 1 0 0 6F 
11670500000000.0> 1 = 1 0 0 6F 
11671000000000.0> 0 = 1 0 0 6F 
11671500000000.0> 1 = 1 0 0 6F 
11672000000000.0> 0 = 1 0 0 6F 
11672500000000.0> 1 = 1 0 0 6F 
11673000000000.0> 0 = 1 0 0 6F 
11673500000000.0> 1 = 1 0 0 6F 
11674000000000.0> 0 = 1 0 0 6F 
11674500000000.0> 1 = 1 0 0 6F 
11675000000000.0> 0 = 1 0 0 6F 
11675500000000.0> 1 = 1 0 0 6F 
11676000000000.0> 0 = 1 0 0 6F 
11676500000000.0> 1 = 1 0 0 6F 
11677000000000.0> 0 = 1 0 0 6F 
11677500000000.0> 1 = 1 0 1 6F 
11678000000000.0> 0 = 1 0 1 6F 
11678500000000.0> 1 = 1 1 0 6F 
11679000000000.0> 0 = 1 1 0 6F 
11679500000000.0> 1 = 1 1 0 6F 
11680000000000.0> 0 = 1 1 0 6F 
11680500000000.0> 1 = 1 1 0 6F 
11681000000000.0> 0 = 1 1 0 6F 
11681500000000.0> 1 = 1 1 0 6F 
11682000000000.0> 0 = 1 1 0 6F 
11682500000000.0> 1 = 1 1 0 6F 
11683000000000.0> 0 = 1 1 0 6F 
11683500000000.0> 1 = 1 1 0 6F 
11684000000000.0> 0 = 1 1 0 6F 
11684500000000.0> 1 = 1 1 0 6F 
11685000000000.0> 0 = 1 1 0 6F 
11685500000000.0> 1 = 1 1 0 6F 
11686000000000.0> 0 = 1 1 0 6F 
11686500000000.0> 1 = 1 1 0 6F 
11687000000000.0> 0 = 1 1 0 6F 
11687500000000.0> 1 = 1 1 0 6F 
11688000000000.0> 0 = 1 1 0 6F 
11688500000000.0> 1 = 1 1 0 6F 
11689000000000.0> 0 = 1 1 0 6F 
11689500000000.0> 1 = 1 1 0 6F 
11690000000000.0> 0 = 1 1 0 6F 
11690500000000.0> 1 = 1 1 0 6F 
11691000000000.0> 0 = 1 1 0 6F 
11691500000000.0> 1 = 1 1 0 6F 
11692000000000.0> 0 = 1 1 0 6F 
11692500000000.0> 1 = 1 1 0 6F 
11693000000000.0> 0 = 1 1 0 6F 
11693500000000.0> 1 = 1 1 0 6F 
11694000000000.0> 0 = 1 1 0 6F 
11694500000000.0> 1 = 1 1 0 6F 
11695000000000.0> 0 = 1 1 0 6F 
11695500000000.0> 1 = 1 1 0 6F 
11696000000000.0> 0 = 1 1 0 6F 
11696500000000.0> 1 = 1 1 0 6F 
11697000000000.0> 0 = 1 1 0 6F 
11697500000000.0> 1 = 1 1 0 6F 
11698000000000.0> 0 = 1 1 0 6F 
11698500000000.0> 1 = 1 1 0 6F 
11699000000000.0> 0 = 1 1 0 6F 
11699500000000.0> 1 = 1 1 0 6F 
11700000000000.0> 0 = 1 1 0 6F 
11700500000000.0> 1 = 1 1 0 6F 
11701000000000.0> 0 = 1 1 0 6F 
11701500000000.0> 1 = 1 1 0 6F 
11702000000000.0> 0 = 1 1 0 6F 
11702500000000.0> 1 = 1 1 0 6F 
11703000000000.0> 0 = 1 1 0 6F 
11703500000000.0> 1 = 1 1 0 6F 
11704000000000.0> 0 = 1 1 0 6F 
11704500000000.0> 1 = 1 1 0 6F 
11705000000000.0> 0 = 1 1 0 6F 
11705500000000.0> 1 = 1 1 0 6F 
11706000000000.0> 0 = 1 1 0 6F 
11706500000000.0> 1 = 1 1 0 6F 
11707000000000.0> 0 = 1 1 0 6F 
11707500000000.0> 1 = 1 1 0 6F 
11708000000000.0> 0 = 1 1 0 6F 
11708500000000.0> 1 = 1 1 0 6F 
11709000000000.0> 0 = 1 1 0 6F 
11709500000000.0> 1 = 1 1 0 6F 
11710000000000.0> 0 = 1 1 0 6F 
11710500000000.0> 1 = 1 1 0 6F 
11711000000000.0> 0 = 1 1 0 6F 
11711500000000.0> 1 = 1 1 0 6F 
11712000000000.0> 0 = 1 1 0 6F 
11712500000000.0> 1 = 1 1 0 6F 
11713000000000.0> 0 = 1 1 0 6F 
11713500000000.0> 1 = 1 1 0 6F 
11714000000000.0> 0 = 1 1 0 6F 
11714500000000.0> 1 = 1 1 0 6F 
11715000000000.0> 0 = 1 1 0 6F 
11715500000000.0> 1 = 1 1 0 6F 
11716000000000.0> 0 = 1 1 0 6F 
11716500000000.0> 1 = 1 1 0 6F 
11717000000000.0> 0 = 1 1 0 6F 
11717500000000.0> 1 = 1 1 0 6F 
11718000000000.0> 0 = 1 1 0 6F 
11718500000000.0> 1 = 1 1 0 6F 
11719000000000.0> 0 = 1 1 0 6F 
11719500000000.0> 1 = 1 1 0 6F 
11720000000000.0> 0 = 1 1 0 6F 
11720500000000.0> 1 = 1 1 1 6F 
11721000000000.0> 0 = 1 1 1 6F 
11721500000000.0> 1 = 1 1 0 6F 
11722000000000.0> 0 = 1 1 0 6F 
11722500000000.0> 1 = 1 1 0 6F 
11723000000000.0> 0 = 1 1 0 6F 
11723500000000.0> 1 = 1 1 0 6F 
11724000000000.0> 0 = 1 1 0 6F 
11724500000000.0> 1 = 1 1 0 6F 
11725000000000.0> 0 = 1 1 0 6F 
11725500000000.0> 1 = 1 1 0 6F 
11726000000000.0> 0 = 1 1 0 6F 
11726500000000.0> 1 = 1 1 0 6F 
11727000000000.0> 0 = 1 1 0 6F 
11727500000000.0> 1 = 1 1 0 6F 
11728000000000.0> 0 = 1 1 0 6F 
11728500000000.0> 1 = 1 1 0 6F 
11729000000000.0> 0 = 1 1 0 6F 
11729500000000.0> 1 = 1 1 0 6F 
11730000000000.0> 0 = 1 1 0 6F 
11730500000000.0> 1 = 1 1 0 6F 
11731000000000.0> 0 = 1 1 0 6F 
11731500000000.0> 1 = 1 1 0 6F 
11732000000000.0> 0 = 1 1 0 6F 
11732500000000.0> 1 = 1 1 0 6F 
11733000000000.0> 0 = 1 1 0 6F 
11733500000000.0> 1 = 1 1 0 6F 
11734000000000.0> 0 = 1 1 0 6F 
11734500000000.0> 1 = 1 1 0 6F 
11735000000000.0> 0 = 1 1 0 6F 
11735500000000.0> 1 = 1 1 0 6F 
11736000000000.0> 0 = 1 1 0 6F 
11736500000000.0> 1 = 1 1 0 6F 
11737000000000.0> 0 = 1 1 0 6F 
11737500000000.0> 1 = 1 1 0 6F 
11738000000000.0> 0 = 1 1 0 6F 
11738500000000.0> 1 = 1 1 0 6F 
11739000000000.0> 0 = 1 1 0 6F 
11739500000000.0> 1 = 1 1 0 6F 
11740000000000.0> 0 = 1 1 0 6F 
11740500000000.0> 1 = 1 1 0 6F 
11741000000000.0> 0 = 1 1 0 6F 
11741500000000.0> 1 = 1 1 0 6F 
11742000000000.0> 0 = 1 1 0 6F 
11742500000000.0> 1 = 1 1 0 6F 
11743000000000.0> 0 = 1 1 0 6F 
11743500000000.0> 1 = 1 1 0 6F 
11744000000000.0> 0 = 1 1 0 6F 
11744500000000.0> 1 = 1 1 0 6F 
11745000000000.0> 0 = 1 1 0 6F 
11745500000000.0> 1 = 1 1 0 6F 
11746000000000.0> 0 = 1 1 0 6F 
11746500000000.0> 1 = 1 1 0 6F 
11747000000000.0> 0 = 1 1 0 6F 
11747500000000.0> 1 = 1 1 0 6F 
11748000000000.0> 0 = 1 1 0 6F 
11748500000000.0> 1 = 1 1 0 6F 
11749000000000.0> 0 = 1 1 0 6F 
11749500000000.0> 1 = 1 1 0 6F 
11750000000000.0> 0 = 1 1 0 6F 
11750500000000.0> 1 = 1 1 0 6F 
11751000000000.0> 0 = 1 1 0 6F 
11751500000000.0> 1 = 1 1 0 6F 
11752000000000.0> 0 = 1 1 0 6F 
11752500000000.0> 1 = 1 1 0 6F 
11753000000000.0> 0 = 1 1 0 6F 
11753500000000.0> 1 = 1 1 0 6F 
11754000000000.0> 0 = 1 1 0 6F 
11754500000000.0> 1 = 1 1 0 6F 
11755000000000.0> 0 = 1 1 0 6F 
11755500000000.0> 1 = 1 1 0 6F 
11756000000000.0> 0 = 1 1 0 6F 
11756500000000.0> 1 = 1 1 0 6F 
11757000000000.0> 0 = 1 1 0 6F 
11757500000000.0> 1 = 1 1 0 6F 
11758000000000.0> 0 = 1 1 0 6F 
11758500000000.0> 1 = 1 1 0 6F 
11759000000000.0> 0 = 1 1 0 6F 
11759500000000.0> 1 = 1 1 0 6F 
11760000000000.0> 0 = 1 1 0 6F 
11760500000000.0> 1 = 1 1 0 6F 
11761000000000.0> 0 = 1 1 0 6F 
11761500000000.0> 1 = 1 1 0 6F 
11762000000000.0> 0 = 1 1 0 6F 
11762500000000.0> 1 = 1 1 0 6F 
11763000000000.0> 0 = 1 1 0 6F 
11763500000000.0> 1 = 1 1 1 6F 
11764000000000.0> 0 = 1 1 1 6F 
11764500000000.0> 1 = 1 1 0 6F 
11765000000000.0> 0 = 1 1 0 6F 
11765500000000.0> 1 = 1 1 0 6F 
11766000000000.0> 0 = 1 1 0 6F 
11766500000000.0> 1 = 1 1 0 6F 
11767000000000.0> 0 = 1 1 0 6F 
11767500000000.0> 1 = 1 1 0 6F 
11768000000000.0> 0 = 1 1 0 6F 
11768500000000.0> 1 = 1 1 0 6F 
11769000000000.0> 0 = 1 1 0 6F 
11769500000000.0> 1 = 1 1 0 6F 
11770000000000.0> 0 = 1 1 0 6F 
11770500000000.0> 1 = 1 1 0 6F 
11771000000000.0> 0 = 1 1 0 6F 
11771500000000.0> 1 = 1 1 0 6F 
11772000000000.0> 0 = 1 1 0 6F 
11772500000000.0> 1 = 1 1 0 6F 
11773000000000.0> 0 = 1 1 0 6F 
11773500000000.0> 1 = 1 1 0 6F 
11774000000000.0> 0 = 1 1 0 6F 
11774500000000.0> 1 = 1 1 0 6F 
11775000000000.0> 0 = 1 1 0 6F 
11775500000000.0> 1 = 1 1 0 6F 
11776000000000.0> 0 = 1 1 0 6F 
11776500000000.0> 1 = 1 1 0 6F 
11777000000000.0> 0 = 1 1 0 6F 
11777500000000.0> 1 = 1 1 0 6F 
11778000000000.0> 0 = 1 1 0 6F 
11778500000000.0> 1 = 1 1 0 6F 
11779000000000.0> 0 = 1 1 0 6F 
11779500000000.0> 1 = 1 1 0 6F 
11780000000000.0> 0 = 1 1 0 6F 
11780500000000.0> 1 = 1 1 0 6F 
11781000000000.0> 0 = 1 1 0 6F 
11781500000000.0> 1 = 1 1 0 6F 
11782000000000.0> 0 = 1 1 0 6F 
11782500000000.0> 1 = 1 1 0 6F 
11783000000000.0> 0 = 1 1 0 6F 
11783500000000.0> 1 = 1 1 0 6F 
11784000000000.0> 0 = 1 1 0 6F 
11784500000000.0> 1 = 1 1 0 6F 
11785000000000.0> 0 = 1 1 0 6F 
11785500000000.0> 1 = 1 1 0 6F 
11786000000000.0> 0 = 1 1 0 6F 
11786500000000.0> 1 = 1 1 0 6F 
11787000000000.0> 0 = 1 1 0 6F 
11787500000000.0> 1 = 1 1 0 6F 
11788000000000.0> 0 = 1 1 0 6F 
11788500000000.0> 1 = 1 1 0 6F 
11789000000000.0> 0 = 1 1 0 6F 
11789500000000.0> 1 = 1 1 0 6F 
11790000000000.0> 0 = 1 1 0 6F 
11790500000000.0> 1 = 1 1 0 6F 
11791000000000.0> 0 = 1 1 0 6F 
11791500000000.0> 1 = 1 1 0 6F 
11792000000000.0> 0 = 1 1 0 6F 
11792500000000.0> 1 = 1 1 0 6F 
11793000000000.0> 0 = 1 1 0 6F 
11793500000000.0> 1 = 1 1 0 6F 
11794000000000.0> 0 = 1 1 0 6F 
11794500000000.0> 1 = 1 1 0 6F 
11795000000000.0> 0 = 1 1 0 6F 
11795500000000.0> 1 = 1 1 0 6F 
11796000000000.0> 0 = 1 1 0 6F 
11796500000000.0> 1 = 1 1 0 6F 
11797000000000.0> 0 = 1 1 0 6F 
11797500000000.0> 1 = 1 1 0 6F 
11798000000000.0> 0 = 1 1 0 6F 
11798500000000.0> 1 = 1 1 0 6F 
11799000000000.0> 0 = 1 1 0 6F 
11799500000000.0> 1 = 1 1 0 6F 
11800000000000.0> 0 = 1 1 0 6F 
11800500000000.0> 1 = 1 1 0 6F 
11801000000000.0> 0 = 1 1 0 6F 
11801500000000.0> 1 = 1 1 0 6F 
11802000000000.0> 0 = 1 1 0 6F 
11802500000000.0> 1 = 1 1 0 6F 
11803000000000.0> 0 = 1 1 0 6F 
11803500000000.0> 1 = 1 1 0 6F 
11804000000000.0> 0 = 1 1 0 6F 
11804500000000.0> 1 = 1 1 0 6F 
11805000000000.0> 0 = 1 1 0 6F 
11805500000000.0> 1 = 1 1 0 6F 
11806000000000.0> 0 = 1 1 0 6F 
11806500000000.0> 1 = 1 1 1 6F 
11807000000000.0> 0 = 1 1 1 6F 
11807500000000.0> 1 = 1 1 0 6F 
11808000000000.0> 0 = 1 1 0 6F 
11808500000000.0> 1 = 1 1 0 6F 
11809000000000.0> 0 = 1 1 0 6F 
11809500000000.0> 1 = 1 1 0 6F 
11810000000000.0> 0 = 1 1 0 6F 
11810500000000.0> 1 = 1 1 0 6F 
11811000000000.0> 0 = 1 1 0 6F 
11811500000000.0> 1 = 1 1 0 6F 
11812000000000.0> 0 = 1 1 0 6F 
11812500000000.0> 1 = 1 1 0 6F 
11813000000000.0> 0 = 1 1 0 6F 
11813500000000.0> 1 = 1 1 0 6F 
11814000000000.0> 0 = 1 1 0 6F 
11814500000000.0> 1 = 1 1 0 6F 
11815000000000.0> 0 = 1 1 0 6F 
11815500000000.0> 1 = 1 1 0 6F 
11816000000000.0> 0 = 1 1 0 6F 
11816500000000.0> 1 = 1 1 0 6F 
11817000000000.0> 0 = 1 1 0 6F 
11817500000000.0> 1 = 1 1 0 6F 
11818000000000.0> 0 = 1 1 0 6F 
11818500000000.0> 1 = 1 1 0 6F 
11819000000000.0> 0 = 1 1 0 6F 
11819500000000.0> 1 = 1 1 0 6F 
11820000000000.0> 0 = 1 1 0 6F 
11820500000000.0> 1 = 1 1 0 6F 
11821000000000.0> 0 = 1 1 0 6F 
11821500000000.0> 1 = 1 1 0 6F 
11822000000000.0> 0 = 1 1 0 6F 
11822500000000.0> 1 = 1 1 0 6F 
11823000000000.0> 0 = 1 1 0 6F 
11823500000000.0> 1 = 1 1 0 6F 
11824000000000.0> 0 = 1 1 0 6F 
11824500000000.0> 1 = 1 1 0 6F 
11825000000000.0> 0 = 1 1 0 6F 
11825500000000.0> 1 = 1 1 0 6F 
11826000000000.0> 0 = 1 1 0 6F 
11826500000000.0> 1 = 1 1 0 6F 
11827000000000.0> 0 = 1 1 0 6F 
11827500000000.0> 1 = 1 1 0 6F 
11828000000000.0> 0 = 1 1 0 6F 
11828500000000.0> 1 = 1 1 0 6F 
11829000000000.0> 0 = 1 1 0 6F 
11829500000000.0> 1 = 1 1 0 6F 
11830000000000.0> 0 = 1 1 0 6F 
11830500000000.0> 1 = 1 1 0 6F 
11831000000000.0> 0 = 1 1 0 6F 
11831500000000.0> 1 = 1 1 0 6F 
11832000000000.0> 0 = 1 1 0 6F 
11832500000000.0> 1 = 1 1 0 6F 
11833000000000.0> 0 = 1 1 0 6F 
11833500000000.0> 1 = 1 1 0 6F 
11834000000000.0> 0 = 1 1 0 6F 
11834500000000.0> 1 = 1 1 0 6F 
11835000000000.0> 0 = 1 1 0 6F 
11835500000000.0> 1 = 1 1 0 6F 
11836000000000.0> 0 = 1 1 0 6F 
11836500000000.0> 1 = 1 1 0 6F 
11837000000000.0> 0 = 1 1 0 6F 
11837500000000.0> 1 = 1 1 0 6F 
11838000000000.0> 0 = 1 1 0 6F 
11838500000000.0> 1 = 1 1 0 6F 
11839000000000.0> 0 = 1 1 0 6F 
11839500000000.0> 1 = 1 1 0 6F 
11840000000000.0> 0 = 1 1 0 6F 
11840500000000.0> 1 = 1 1 0 6F 
11841000000000.0> 0 = 1 1 0 6F 
11841500000000.0> 1 = 1 1 0 6F 
11842000000000.0> 0 = 1 1 0 6F 
11842500000000.0> 1 = 1 1 0 6F 
11843000000000.0> 0 = 1 1 0 6F 
11843500000000.0> 1 = 1 1 0 6F 
11844000000000.0> 0 = 1 1 0 6F 
11844500000000.0> 1 = 1 1 0 6F 
11845000000000.0> 0 = 1 1 0 6F 
11845500000000.0> 1 = 1 1 0 6F 
11846000000000.0> 0 = 1 1 0 6F 
11846500000000.0> 1 = 1 1 0 6F 
11847000000000.0> 0 = 1 1 0 6F 
11847500000000.0> 1 = 1 1 0 6F 
11848000000000.0> 0 = 1 1 0 6F 
11848500000000.0> 1 = 1 1 0 6F 
11849000000000.0> 0 = 1 1 0 6F 
11849500000000.0> 1 = 1 1 1 6F 
11850000000000.0> 0 = 1 1 1 6F 
11850500000000.0> 1 = 1 0 0 6F 
11851000000000.0> 0 = 1 0 0 6F 
11851500000000.0> 1 = 1 0 0 6F 
11852000000000.0> 0 = 1 0 0 6F 
11852500000000.0> 1 = 1 0 0 6F 
11853000000000.0> 0 = 1 0 0 6F 
11853500000000.0> 1 = 1 0 0 6F 
11854000000000.0> 0 = 1 0 0 6F 
11854500000000.0> 1 = 1 0 0 6F 
11855000000000.0> 0 = 1 0 0 6F 
11855500000000.0> 1 = 1 0 0 6F 
11856000000000.0> 0 = 1 0 0 6F 
11856500000000.0> 1 = 1 0 0 6F 
11857000000000.0> 0 = 1 0 0 6F 
11857500000000.0> 1 = 1 0 0 6F 
11858000000000.0> 0 = 1 0 0 6F 
11858500000000.0> 1 = 1 0 0 6F 
11859000000000.0> 0 = 1 0 0 6F 
11859500000000.0> 1 = 1 0 0 6F 
11860000000000.0> 0 = 1 0 0 6F 
11860500000000.0> 1 = 1 0 0 6F 
11861000000000.0> 0 = 1 0 0 6F 
11861500000000.0> 1 = 1 0 0 6F 
11862000000000.0> 0 = 1 0 0 6F 
11862500000000.0> 1 = 1 0 0 6F 
11863000000000.0> 0 = 1 0 0 6F 
11863500000000.0> 1 = 1 0 0 6F 
11864000000000.0> 0 = 1 0 0 6F 
11864500000000.0> 1 = 1 0 0 6F 
11865000000000.0> 0 = 1 0 0 6F 
11865500000000.0> 1 = 1 0 0 6F 
11866000000000.0> 0 = 1 0 0 6F 
11866500000000.0> 1 = 1 0 0 6F 
11867000000000.0> 0 = 1 0 0 6F 
11867500000000.0> 1 = 1 0 0 6F 
11868000000000.0> 0 = 1 0 0 6F 
11868500000000.0> 1 = 1 0 0 6F 
11869000000000.0> 0 = 1 0 0 6F 
11869500000000.0> 1 = 1 0 0 6F 
11870000000000.0> 0 = 1 0 0 6F 
11870500000000.0> 1 = 1 0 0 6F 
11871000000000.0> 0 = 1 0 0 6F 
11871500000000.0> 1 = 1 0 0 6F 
11872000000000.0> 0 = 1 0 0 6F 
11872500000000.0> 1 = 1 0 0 6F 
11873000000000.0> 0 = 1 0 0 6F 
11873500000000.0> 1 = 1 0 0 6F 
11874000000000.0> 0 = 1 0 0 6F 
11874500000000.0> 1 = 1 0 0 6F 
11875000000000.0> 0 = 1 0 0 6F 
11875500000000.0> 1 = 1 0 0 6F 
11876000000000.0> 0 = 1 0 0 6F 
11876500000000.0> 1 = 1 0 0 6F 
11877000000000.0> 0 = 1 0 0 6F 
11877500000000.0> 1 = 1 0 0 6F 
11878000000000.0> 0 = 1 0 0 6F 
11878500000000.0> 1 = 1 0 0 6F 
11879000000000.0> 0 = 1 0 0 6F 
11879500000000.0> 1 = 1 0 0 6F 
11880000000000.0> 0 = 1 0 0 6F 
11880500000000.0> 1 = 1 0 0 6F 
11881000000000.0> 0 = 1 0 0 6F 
11881500000000.0> 1 = 1 0 0 6F 
11882000000000.0> 0 = 1 0 0 6F 
11882500000000.0> 1 = 1 0 0 6F 
11883000000000.0> 0 = 1 0 0 6F 
11883500000000.0> 1 = 1 0 0 6F 
11884000000000.0> 0 = 1 0 0 6F 
11884500000000.0> 1 = 1 0 0 6F 
11885000000000.0> 0 = 1 0 0 6F 
11885500000000.0> 1 = 1 0 0 6F 
11886000000000.0> 0 = 1 0 0 6F 
11886500000000.0> 1 = 1 0 0 6F 
11887000000000.0> 0 = 1 0 0 6F 
11887500000000.0> 1 = 1 0 0 6F 
11888000000000.0> 0 = 1 0 0 6F 
11888500000000.0> 1 = 1 0 0 6F 
11889000000000.0> 0 = 1 0 0 6F 
11889500000000.0> 1 = 1 0 0 6F 
11890000000000.0> 0 = 1 0 0 6F 
11890500000000.0> 1 = 1 0 0 6F 
11891000000000.0> 0 = 1 0 0 6F 
11891500000000.0> 1 = 1 0 0 6F 
11892000000000.0> 0 = 1 0 0 6F 
11892500000000.0> 1 = 1 0 1 6F 
11893000000000.0> 0 = 1 0 1 6F 
11893500000000.0> 1 = 1 1 0 6F 
11894000000000.0> 0 = 1 1 0 6F 
11894500000000.0> 1 = 1 1 0 6F 
11895000000000.0> 0 = 1 1 0 6F 
11895500000000.0> 1 = 1 1 0 6F 
11896000000000.0> 0 = 1 1 0 6F 
11896500000000.0> 1 = 1 1 0 6F 
11897000000000.0> 0 = 1 1 0 6F 
11897500000000.0> 1 = 1 1 0 6F 
11898000000000.0> 0 = 1 1 0 6F 
11898500000000.0> 1 = 1 1 0 6F 
11899000000000.0> 0 = 1 1 0 6F 
11899500000000.0> 1 = 1 1 0 6F 
11900000000000.0> 0 = 1 1 0 6F 
11900500000000.0> 1 = 1 1 0 6F 
11901000000000.0> 0 = 1 1 0 6F 
11901500000000.0> 1 = 1 1 0 6F 
11902000000000.0> 0 = 1 1 0 6F 
11902500000000.0> 1 = 1 1 0 6F 
11903000000000.0> 0 = 1 1 0 6F 
11903500000000.0> 1 = 1 1 0 6F 
11904000000000.0> 0 = 1 1 0 6F 
11904500000000.0> 1 = 1 1 0 6F 
11905000000000.0> 0 = 1 1 0 6F 
11905500000000.0> 1 = 1 1 0 6F 
11906000000000.0> 0 = 1 1 0 6F 
11906500000000.0> 1 = 1 1 0 6F 
11907000000000.0> 0 = 1 1 0 6F 
11907500000000.0> 1 = 1 1 0 6F 
11908000000000.0> 0 = 1 1 0 6F 
11908500000000.0> 1 = 1 1 0 6F 
11909000000000.0> 0 = 1 1 0 6F 
11909500000000.0> 1 = 1 1 0 6F 
11910000000000.0> 0 = 1 1 0 6F 
11910500000000.0> 1 = 1 1 0 6F 
11911000000000.0> 0 = 1 1 0 6F 
11911500000000.0> 1 = 1 1 0 6F 
11912000000000.0> 0 = 1 1 0 6F 
11912500000000.0> 1 = 1 1 0 6F 
11913000000000.0> 0 = 1 1 0 6F 
11913500000000.0> 1 = 1 1 0 6F 
11914000000000.0> 0 = 1 1 0 6F 
11914500000000.0> 1 = 1 1 0 6F 
11915000000000.0> 0 = 1 1 0 6F 
11915500000000.0> 1 = 1 1 0 6F 
11916000000000.0> 0 = 1 1 0 6F 
11916500000000.0> 1 = 1 1 0 6F 
11917000000000.0> 0 = 1 1 0 6F 
11917500000000.0> 1 = 1 1 0 6F 
11918000000000.0> 0 = 1 1 0 6F 
11918500000000.0> 1 = 1 1 0 6F 
11919000000000.0> 0 = 1 1 0 6F 
11919500000000.0> 1 = 1 1 0 6F 
11920000000000.0> 0 = 1 1 0 6F 
11920500000000.0> 1 = 1 1 0 6F 
11921000000000.0> 0 = 1 1 0 6F 
11921500000000.0> 1 = 1 1 0 6F 
11922000000000.0> 0 = 1 1 0 6F 
11922500000000.0> 1 = 1 1 0 6F 
11923000000000.0> 0 = 1 1 0 6F 
11923500000000.0> 1 = 1 1 0 6F 
11924000000000.0> 0 = 1 1 0 6F 
11924500000000.0> 1 = 1 1 0 6F 
11925000000000.0> 0 = 1 1 0 6F 
11925500000000.0> 1 = 1 1 0 6F 
11926000000000.0> 0 = 1 1 0 6F 
11926500000000.0> 1 = 1 1 0 6F 
11927000000000.0> 0 = 1 1 0 6F 
11927500000000.0> 1 = 1 1 0 6F 
11928000000000.0> 0 = 1 1 0 6F 
11928500000000.0> 1 = 1 1 0 6F 
11929000000000.0> 0 = 1 1 0 6F 
11929500000000.0> 1 = 1 1 0 6F 
11930000000000.0> 0 = 1 1 0 6F 
11930500000000.0> 1 = 1 1 0 6F 
11931000000000.0> 0 = 1 1 0 6F 
11931500000000.0> 1 = 1 1 0 6F 
11932000000000.0> 0 = 1 1 0 6F 
11932500000000.0> 1 = 1 1 0 6F 
11933000000000.0> 0 = 1 1 0 6F 
11933500000000.0> 1 = 1 1 0 6F 
11934000000000.0> 0 = 1 1 0 6F 
11934500000000.0> 1 = 1 1 0 6F 
11935000000000.0> 0 = 1 1 0 6F 
11935500000000.0> 1 = 1 1 1 6F 
11936000000000.0> 0 = 1 1 1 6F 
11936500000000.0> 1 = 1 1 0 6F 
11937000000000.0> 0 = 1 1 0 6F 
11937500000000.0> 1 = 1 1 0 6F 
11938000000000.0> 0 = 1 1 0 6F 
11938500000000.0> 1 = 1 1 0 6F 
11939000000000.0> 0 = 1 1 0 6F 
11939500000000.0> 1 = 1 1 0 6F 
11940000000000.0> 0 = 1 1 0 6F 
11940500000000.0> 1 = 1 1 0 6F 
11941000000000.0> 0 = 1 1 0 6F 
11941500000000.0> 1 = 1 1 0 6F 
11942000000000.0> 0 = 1 1 0 6F 
11942500000000.0> 1 = 1 1 0 6F 
11943000000000.0> 0 = 1 1 0 6F 
11943500000000.0> 1 = 1 1 0 6F 
11944000000000.0> 0 = 1 1 0 6F 
11944500000000.0> 1 = 1 1 0 6F 
11945000000000.0> 0 = 1 1 0 6F 
11945500000000.0> 1 = 1 1 0 6F 
